"Description","JSON"
"SAP NetWeaver (Visual Composer 7.0 RT) versions - 7.30, 7.31, 7.40, 7.50, without restriction, an attacker authenticated as a non-administrative user can upload a malicious file over a network and trigger its processing, which is capable of running operating system commands with the privilege of the Java Server process. These commands can be used to read or modify any information on the server or shut the server down making it unavailable. ","{""ROOTCAUSE"": ""improper file upload validation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""execute operating system commands"", ""VECTOR"": ""nan"", ""ATTACKER"": ""authenticated non-administrative user"", ""PRODUCT"": ""SAP NetWeaver"", ""VERSION"": [""7.30"", ""7.31"", ""7.40"", ""7.50""], ""COMPONENT"": ""Visual Composer 7.0 RT""}"
"In kbase_jd_user_buf_pin_pages of mali_kbase_mem.c, there is a possible out of bounds write due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-210470189References: N/A","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""out of bounds write"", ""IMPACT"": ""local privilege escalation"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Android kernel"", ""VERSION"": ""nan"", ""COMPONENT"": ""kbase_jd_user_buf_pin_pages of mali_kbase_mem.c""}"
"A local privilege escalation vulnerability was found on polkit's pkexec utility. The pkexec application is a setuid tool designed to allow unprivileged users to run commands as privileged users according predefined policies. The current version of pkexec doesn't handle the calling parameters count correctly and ends trying to execute environment variables as commands. An attacker can leverage this by crafting environment variables in such a way it'll induce pkexec to execute arbitrary code. When successfully executed the attack can cause a local privilege escalation given unprivileged users administrative rights on the target machine.","{""ROOTCAUSE"": [""improper parameter handling"", ""doesn't validate the argument count""], ""WEAKNESS"": ""nan"", ""IMPACT"": ""local privilege escalation"", ""VECTOR"": ""crafted environment variables"", ""ATTACKER"": ""unprivileged users"", ""PRODUCT"": ""polkit"", ""VERSION"": ""nan"", ""COMPONENT"": ""pkexec utility""}"
"A crafted request uri-path can cause mod_proxy to forward the request to an origin server choosen by the remote user. This issue affects Apache HTTP Server 2.4.48 and earlier.","{""ROOTCAUSE"": ""improper input validation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""forward request to attacker-chosen origin server"", ""VECTOR"": ""crafted request uri-path"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Apache HTTP Server"", ""VERSION"": ""2.4.48 and earlier"", ""COMPONENT"": ""mod_proxy""}"
"Win32k Elevation of Privilege Vulnerability","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Windows"", ""VERSION"": ""nan"", ""COMPONENT"": ""Win32k""}"
"An issue was discovered in Aviatrix Controller 6.x before 6.5-1804.1922. Unrestricted upload of a file with a dangerous type is possible, which allows an unauthenticated user to execute arbitrary code via directory traversal.","{""ROOTCAUSE"": ""Unrestricted upload of a file with a dangerous type"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""execute arbitrary code"", ""VECTOR"": ""directory traversal"", ""ATTACKER"": ""unauthenticated user"", ""PRODUCT"": ""Aviatrix Controller"", ""VERSION"": ""6.x before 6.5-1804.1922"", ""COMPONENT"": ""nan""}"
"Windows Installer Elevation of Privilege Vulnerability","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Windows"", ""VERSION"": ""nan"", ""COMPONENT"": ""Installer""}"
"It was found that the fix for CVE-2021-41773 in Apache HTTP Server 2.4.50 was insufficient. An attacker could use a path traversal attack to map URLs to files outside the directories configured by Alias-like directives. If files outside of these directories are not protected by the usual default configuration ""require all denied"", these requests can succeed. If CGI scripts are also enabled for these aliased pathes, this could allow for remote code execution. This issue only affects Apache 2.4.49 and Apache 2.4.50 and not earlier versions.","{""ROOTCAUSE"": ""insufficient fix for CVE-2021-41773"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""path traversal"", ""remote code execution""], ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Apache HTTP Server"", ""VERSION"": ""2.4.49 and 2.4.50"", ""COMPONENT"": ""nan""}"
"Sitecore XP 7.5 Initial Release to Sitecore XP 8.2 Update-7 is vulnerable to an insecure deserialization attack where it is possible to achieve remote command execution on the machine. No authentication or special configuration is required to exploit this vulnerability.","{""ROOTCAUSE"": ""insecure deserialization"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""remote command execution"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Sitecore XP"", ""VERSION"": ""7.5 Initial Release to 8.2 Update-7"", ""COMPONENT"": ""nan""}"
"BQE BillQuick Web Suite 2018 through 2021 before 22.0.9.1 allows SQL injection for unauthenticated remote code execution, as exploited in the wild in October 2021 for ransomware installation. SQL injection can, for example, use the txtID (aka username) parameter. Successful exploitation can include the ability to execute arbitrary code as MSSQLSERVER$ via xp_cmdshell.","{""ROOTCAUSE"": ""SQL injection"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""remote code execution"", ""VECTOR"": ""txtID parameter"", ""ATTACKER"": ""unauthenticated attacker"", ""PRODUCT"": ""BQE BillQuick Web Suite"", ""VERSION"": ""2018 through 2021 before 22.0.9.1"", ""COMPONENT"": ""nan""}"
"Microsoft Excel Security Feature Bypass Vulnerability","{""ROOTCAUSE"": ""Security Feature Bypass"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Microsoft Excel"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"A download of code without integrity check vulnerability in the ""execute restore src-vis"" command of FortiOS before 7.0.3 may allow a local authenticated attacker to download arbitrary files on the device via specially crafted update packages.","{""ROOTCAUSE"": ""download of code without integrity check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""download arbitrary files"", ""VECTOR"": ""specially crafted update packages"", ""ATTACKER"": ""local authenticated attacker"", ""PRODUCT"": ""FortiOS"", ""VERSION"": ""before 7.0.3"", ""COMPONENT"": ""execute restore src-vis command""}"
"SAP NetWeaver Application Server ABAP, SAP NetWeaver Application Server Java, ABAP Platform, SAP Content Server 7.53 and SAP Web Dispatcher are vulnerable for request smuggling and request concatenation. An unauthenticated attacker can prepend a victim's request with arbitrary data. This way, the attacker can execute functions impersonating the victim or poison intermediary Web caches. A successful attack could result in complete compromise of Confidentiality, Integrity and Availability of the system. ","{""ROOTCAUSE"": [""request smuggling"", ""request concatenation""], ""WEAKNESS"": ""nan"", ""IMPACT"": [""execute functions impersonating the victim"", ""poison intermediary Web caches""], ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthenticated attacker"", ""PRODUCT"": [""SAP NetWeaver Application Server ABAP"", ""SAP NetWeaver Application Server Java"", ""ABAP Platform"", ""SAP Content Server"", ""SAP Web Dispatcher""], ""VERSION"": 7.53, ""COMPONENT"": ""nan""}"
"A use after free issue was addressed with improved memory management. This issue is fixed in macOS Monterey 12.2.1, iOS 15.3.1 and iPadOS 15.3.1, Safari 15.3 (v. 16612.4.9.1.8 and 15612.4.9.1.8). Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited..","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""arbitrary code execution"", ""VECTOR"": ""maliciously crafted web content"", ""ATTACKER"": ""nan"", ""PRODUCT"": [""macOS"", ""iOS"", ""iPadOS"", ""Safari""], ""VERSION"": ""Monterey 12.2.1, 15.3.1, 15.3.1, 15.3"", ""COMPONENT"": ""nan""}"
"Heap buffer overflow in WebRTC in Google Chrome prior to 103.0.5060.114 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""heap buffer overflow"", ""IMPACT"": ""heap corruption"", ""VECTOR"": ""crafted HTML page"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome"", ""VERSION"": ""prior to 103.0.5060.114"", ""COMPONENT"": ""WebRTC""}"
"Removing an XSLT parameter during processing could have lead to an exploitable use-after-free. We have had reports of attacks in the wild abusing this flaw. This vulnerability affects Firefox < 97.0.2, Firefox ESR < 91.6.1, Firefox for Android < 97.3.0, Thunderbird < 91.6.2, and Focus < 97.3.0.","{""ROOTCAUSE"": ""use-after-free"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": [""Firefox"", ""Firefox ESR"", ""Firefox for Android"", ""Thunderbird"", ""Focus""], ""VERSION"": ""< 97.0.2, < 91.6.1, < 97.3.0, < 91.6.2, < 97.3.0"", ""COMPONENT"": ""XSLT processing""}"
"An unexpected message in the WebGPU IPC framework could lead to a use-after-free and exploitable sandbox escape. We have had reports of attacks in the wild abusing this flaw. This vulnerability affects Firefox < 97.0.2, Firefox ESR < 91.6.1, Firefox for Android < 97.3.0, Thunderbird < 91.6.2, and Focus < 97.3.0.","{""ROOTCAUSE"": ""use-after-free"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""sandbox escape"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": [""Firefox"", ""Firefox ESR"", ""Firefox for Android"", ""Thunderbird"", ""Focus""], ""VERSION"": ""< 97.0.2, < 91.6.1, < 97.3.0, < 91.6.2, < 97.3.0"", ""COMPONENT"": ""WebGPU IPC framework""}"
"Unauthenticated remote arbitrary code execution ","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""remote code execution"", ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthenticated attacker"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"An externally controlled reference to a resource vulnerability has been reported to affect QNAP NAS running Photo Station. If exploited, This could allow an attacker to modify system files. We have already fixed the vulnerability in the following versions: QTS 5.0.1: Photo Station 6.1.2 and later QTS 5.0.0/4.5.x: Photo Station 6.0.22 and later QTS 4.3.6: Photo Station 5.7.18 and later QTS 4.3.3: Photo Station 5.4.15 and later QTS 4.2.6: Photo Station 5.2.14 and later","{""ROOTCAUSE"": ""externally controlled reference to a resource"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""modify system files"", ""VECTOR"": ""nan"", ""ATTACKER"": ""attacker"", ""PRODUCT"": ""QNAP NAS"", ""VERSION"": ""multiple versions"", ""COMPONENT"": ""Photo Station""}"
"A OS command injection vulnerability in the CGI program of Zyxel USG FLEX 100(W) firmware versions 5.00 through 5.21 Patch 1, USG FLEX 200 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 500 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 700 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 50(W) firmware versions 5.10 through 5.21 Patch 1, USG20(W)-VPN firmware versions 5.10 through 5.21 Patch 1, ATP series firmware versions 5.10 through 5.21 Patch 1, VPN series firmware versions 4.60 through 5.21 Patch 1, which could allow an attacker to modify specific files and then execute some OS commands on a vulnerable device.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""OS command injection"", ""IMPACT"": ""execute OS commands"", ""VECTOR"": ""nan"", ""ATTACKER"": ""attacker"", ""PRODUCT"": [""Zyxel USG FLEX"", ""USG20(W)-VPN"", ""ATP series"", ""VPN series""], ""VERSION"": ""multiple versions"", ""COMPONENT"": ""CGI program""}"
"A type confusion issue was addressed with improved state handling. This issue is fixed in Safari 16.2, tvOS 16.2, macOS Ventura 13.1, iOS 15.7.2 and iPadOS 15.7.2, iOS 16.1.2. Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited against versions of iOS released before iOS 15.1..","{""ROOTCAUSE"": ""type confusion"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""arbitrary code execution"", ""VECTOR"": ""maliciously crafted web content"", ""ATTACKER"": ""nan"", ""PRODUCT"": [""Safari"", ""tvOS"", ""macOS"", ""iOS"", ""iPadOS""], ""VERSION"": ""16.2, 16.2, Ventura 13.1, 15.7.2, 15.7.2, 16.1.2"", ""COMPONENT"": ""nan""}"
"octobercms in a CMS platform based on the Laravel PHP Framework. In affected versions of the october/system package an attacker can request an account password reset and then gain access to the account using a specially crafted request. The issue has been patched in Build 472 and v1.1.5.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""gain access to account"", ""VECTOR"": ""specially crafted request"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""october/system"", ""VERSION"": ""before Build 472 and v1.1.5"", ""COMPONENT"": ""password reset functionality""}"
"Affected versions of Atlassian Confluence Server allow remote attackers to view restricted resources via a Pre-Authorization Arbitrary File Read vulnerability in the /s/ endpoint. The affected versions are before version 7.4.10, and from version 7.5.0 before 7.12.3.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""view restricted resources"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attackers"", ""PRODUCT"": ""Atlassian Confluence Server"", ""VERSION"": ""before 7.4.10, 7.5.0 before 7.12.3"", ""COMPONENT"": ""/s/ endpoint""}"
"Inappropriate implementation in V8 in Google Chrome prior to 95.0.4638.69 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.","{""ROOTCAUSE"": ""inappropriate implementation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""heap corruption"", ""VECTOR"": ""crafted HTML page"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome"", ""VERSION"": ""prior to 95.0.4638.69"", ""COMPONENT"": ""V8""}"
"A flaw was found in a change made to path normalization in Apache HTTP Server 2.4.49. An attacker could use a path traversal attack to map URLs to files outside the directories configured by Alias-like directives. If files outside of these directories are not protected by the usual default configuration ""require all denied"", these requests can succeed. If CGI scripts are also enabled for these aliased pathes, this could allow for remote code execution. This issue is known to be exploited in the wild. This issue only affects Apache 2.4.49 and not earlier versions. The fix in Apache HTTP Server 2.4.50 was found to be incomplete, see CVE-2021-42013.","{""ROOTCAUSE"": ""improper path normalization"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""path traversal"", ""remote code execution""], ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Apache HTTP Server"", ""VERSION"": ""2.4.49"", ""COMPONENT"": ""nan""}"
"Active Directory Domain Services Elevation of Privilege Vulnerability","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""Elevation of Privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Active Directory Domain Services"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"Apache Log4j2 2.0-beta9 through 2.15.0 (excluding security releases 2.12.2, 2.12.3, and 2.3.1) JNDI features used in configuration, log messages, and parameters do not protect against attacker controlled LDAP and other JNDI related endpoints. An attacker who can control log messages or log message parameters can execute arbitrary code loaded from LDAP servers when message lookup substitution is enabled. From log4j 2.15.0, this behavior has been disabled by default. From version 2.16.0 (along with 2.12.2, 2.12.3, and 2.3.1), this functionality has been completely removed. Note that this vulnerability is specific to log4j-core and does not affect log4net, log4cxx, or other Apache Logging Services projects.","{""ROOTCAUSE"": ""improper input validation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""execute arbitrary code"", ""VECTOR"": ""attacker controlled LDAP and JNDI related endpoints"", ""ATTACKER"": ""attacker"", ""PRODUCT"": ""Apache Log4j2"", ""VERSION"": ""2.0-beta9 through 2.15.0"", ""COMPONENT"": ""JNDI features""}"
"An arbitrary file upload vulnerability in Trend Micro Apex Central could allow an unauthenticated remote attacker to upload an arbitrary file which could lead to remote code execution.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""arbitrary file upload"", ""IMPACT"": ""remote code execution"", ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthenticated remote attacker"", ""PRODUCT"": ""Trend Micro Apex Central"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"Cacti is an open source platform which provides a robust and extensible operational monitoring and fault management framework for users. In affected versions a command injection vulnerability allows an unauthenticated user to execute arbitrary code on a server running Cacti, if a specific data source was selected for any monitored device. The vulnerability resides in the `remote_agent.php` file. This file can be accessed without authentication. This function retrieves the IP address of the client via `get_client_addr` and resolves this IP address to the corresponding hostname via `gethostbyaddr`. After this, it is verified that an entry within the `poller` table exists, where the hostname corresponds to the resolved hostname. If such an entry was found, the function returns `true` and the client is authorized. This authorization can be bypassed due to the implementation of the `get_client_addr` function. The function is defined in the file `lib/functions.php` and checks serval `$_SERVER` variables to determine the IP address of the client. The variables beginning with `HTTP_` can be arbitrarily set by an attacker. Since there is a default entry in the `poller` table with the hostname of the server running Cacti, an attacker can bypass the authentication e.g. by providing the header `Forwarded-For: <TARGETIP>`. This way the function `get_client_addr` returns the IP address of the server running Cacti. The following call to `gethostbyaddr` will resolve this IP address to the hostname of the server, which will pass the `poller` hostname check because of the default entry. After the authorization of the `remote_agent.php` file is bypassed, an attacker can trigger different actions. One of these actions is called `polldata`. The called function `poll_for_data` retrieves a few request parameters and loads the corresponding `poller_item` entries from the database. If the `action` of a `poller_item` equals `POLLER_ACTION_SCRIPT_PHP`, the function `proc_open` is used to execute a PHP script. The attacker-controlled parameter `$poller_id` is retrieved via the function `get_nfilter_request_var`, which allows arbitrary strings. This variable is later inserted into the string passed to `proc_open`, which leads to a command injection vulnerability. By e.g. providing the `poller_id=;id` the `id` command is executed. In order to reach the vulnerable call, the attacker must provide a `host_id` and `local_data_id`, where the `action` of the corresponding `poller_item` is set to `POLLER_ACTION_SCRIPT_PHP`. Both of these ids (`host_id` and `local_data_id`) can easily be bruteforced. The only requirement is that a `poller_item` with an `POLLER_ACTION_SCRIPT_PHP` action exists. This is very likely on a productive instance because this action is added by some predefined templates like `Device - Uptime` or `Device - Polling Time`. This command injection vulnerability allows an unauthenticated user to execute arbitrary commands if a `poller_item` with the `action` type `POLLER_ACTION_SCRIPT_PHP` (`2`) is configured. The authorization bypass should be prevented by not allowing an attacker to make `get_client_addr` (file `lib/functions.php`) return an arbitrary IP address. This could be done by not honoring the `HTTP_...` `$_SERVER` variables. If these should be kept for compatibility reasons it should at least be prevented to fake the IP address of the server running Cacti. This vulnerability has been addressed in both the 1.2.x and 1.3.x release branches with `1.2.23` being the first release containing the patch.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""command injection"", ""IMPACT"": ""execute arbitrary code"", ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthenticated user"", ""PRODUCT"": ""Cacti"", ""VERSION"": ""affected versions"", ""COMPONENT"": ""remote_agent.php""}"
