"cve_id","Container","adp_providerMetadata_orgId","adp_providerMetadata_shortName","adp_providerMetadata_dateUpdated","CVE_Description","cna_providerMetadata_orgId","cna_providerMetadata_shortName","cna_providerMetadata_dateUpdated","CWE_ID","CWE_Description","description_length"
"CVE-2024-39015","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-01T21:14:37.315Z","cafebazaar hod was discovered to contain a prototype pollution via the function request This vulnerability allows attackers to execute arbitrary code or cause a Denial of Service DoS via injecting arbitrary properties","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","217"
"CVE-2024-39223","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T20:01:50.301Z","An authentication bypass in the SSH service of gost allows attackers to intercept communications via setting the HostKeyCallback function to ssh.InsecureIgnoreHostKey","","","","CWE-289","CWE-289 Authentication Bypass by Alternate Name","166"
"CVE-2024-39016","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-01T15:40:55.808Z","was discovered to contain a prototype pollution via the function assign This vulnerability allows attackers to execute arbitrary code or cause a Denial of Service DoS via injecting arbitrary properties","","","","CWE-1321","CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution')","201"
"CVE-2024-39134","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T15:34:44.260Z","A Stack Buffer Overflow vulnerability in zziplibv allows attackers to cause a denial of service via the __zzip_fetch_disk_trailer function at zzip/zip.c","","","","CWE-120","CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')","152"
"CVE-2024-39133","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T14:02:17.078Z","Heap Buffer Overflow vulnerability in zziplib allows attackers to cause a denial of service via the __zzip_parse_root_directory function at zzip/zip.c","","","","CWE-122","CWE-122 Heap-based Buffer Overflow","150"
"CVE-2024-39178","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T15:29:06.436Z","MyPower was discovered to contain an arbitrary file read vulnerability via the component tcpdump/tcpdump.php?menu_uuid","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","118"
"CVE-2024-39154","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-03T15:26:59.346Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/keyWord_deal.php?mudi=del&dataType=word&dataTypeCN","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","141"
"CVE-2024-39020","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T15:17:13.165Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF vulnerability via admin/vpsApiData_deal.php?mudi=rev&nohrefStr=close","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","135"
"CVE-2024-39119","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-09T17:58:30.929Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via admin/info_deal.php?mudi=rev&nohrefStr=close","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","115"
"CVE-2024-39001","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T16:26:59.788Z","ag-grid-enterprise was discovered to contain a prototype pollution via the component _ModuleSupport.jsonApply This vulnerability allows attackers to execute arbitrary code or cause a Denial of Service DoS via injecting arbitrary properties","","","","CWE-1321","CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution')","239"
"CVE-2024-39705","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T15:01:48.579Z","NLTK through allows remote code execution if untrusted packages have pickled Python code and the integrated data package download functionality is used This affects for example averaged_perceptron_tagger and punkt","","","","CWE-300","CWE-300 Channel Accessible by Non-Endpoint","213"
"CVE-2024-39886","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T13:40:56.861Z","TONE store App version and earlier contains an issue with unprotected primary channel Since TONE store App communicates with TONE store website in cleartext a man-in-the-middle attack may allow an attacker to obtain and/or alter communications of the affected App","","","","CWE-419","CWE-419 Unprotected Primary Channel","263"
"CVE-2024-39019","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T14:13:17.943Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF vulnerability via admin/idcProData_deal.php?mudi=del","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","119"
"CVE-2024-39243","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T17:06:05.408Z","An issue discovered in skycaiji allows attackers to run arbitrary code via crafted POST request to index.php?s=/admin/develop/editor_save","","","","CWE-75","CWE-75 Failure to Sanitize Special Elements into a Different Plane (Special Element Injection)","137"
"CVE-2024-39462","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T17:04:47.996Z","In the Linux kernel the following vulnerability has been resolved clk bcm dvp Assign num before accessing hws Commit clk Annotate struct clk_hw_onecell_data with __counted_by annotated the hws member of struct clk_hw_onecell_data with __counted_by which informs the bounds sanitizer about the number of elements in hws so that it can warn when hws is accessed out of bounds As noted in that change the __counted_by member must be initialized with the number of elements before the first array access happens otherwise there will be a warning from each access prior to the initialization because the number of elements is zero This occurs in clk_dvp_probe due to num being assigned after hws has been accessed UBSAN array-index-out-of-bounds in index is out of range for type struct clk_hw __counted_by(num aka struct clk_hw Move the num initialization to before the first access of hws which clears up the warning","","","","CWE-400","CWE-400 Uncontrolled Resource Consumption","913"
"CVE-2024-39023","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T14:20:55.428Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF vulnerability via admin/info_deal.php?mudi=add&nohrefStr=close","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","129"
"CVE-2024-39934","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-05T14:35:27.877Z","Robotmk before allows a local user to escalate privileges e.g to SYSTEM if automated Python environment setup is enabled because the shared holotree usage feature allows any user to edit any Python environment","","","","CWE-284","CWE-284 Improper Access Control","209"
"CVE-2024-23228","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-29T19:52:47.559Z","This issue was addressed through improved state management This issue is fixed in iOS and iPadOS Locked Notes content may have been unexpectedly unlocked","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","153"
"CVE-2024-23709","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-08T15:54:04.905Z","In multiple locations there is a possible out of bounds write due to a heap buffer overflow This could lead to remote information disclosure with no additional execution privileges needed User interaction is needed for exploitation","","","","CWE-122","CWE-122 Heap-based Buffer Overflow","231"
"CVE-2024-23540","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T20:37:46.390Z","The HCL BigFix Inventory server is vulnerable to path traversal which enables an attacker to read internal application files from the Inventory server The BigFix Inventory server does not properly restrict the served static file","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","228"
"CVE-2024-23225","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T17:34:48.707Z","A memory corruption issue was addressed with improved validation This issue is fixed in iOS and iPadOS iOS and iPadOS An attacker with arbitrary kernel read and write capability may be able to bypass kernel memory protections Apple is aware of a report that this issue may have been exploited","","","","CWE-787","CWE-787 Out-of-bounds Write","292"
"CVE-2024-23774","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-18T15:37:41.911Z","An issue was discovered in Quest KACE Agent for Windows and An unquoted Windows search path vulnerability exists in the KSchedulerSvc.exe and AMPTools.exe components This allows local attackers to execute code of their choice with NT Authority\\SYSTEM privileges","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","261"
"CVE-2024-23579","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-29T14:54:02.521Z","HCL DRYiCE Optibot Reset Station is impacted by insecure encryption of security questions This could allow an attacker with access to the database to recover some or all encrypted values","","","","CWE-326","CWE-326 Inadequate Encryption Strength","186"
"CVE-2024-23997","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T17:41:10.832Z","Lukas Bach yana is vulnerable to Cross Site Scripting XSS via src/electron-main.ts","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","82"
"CVE-2024-23695","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T15:53:28.023Z","In CacheOpPMRExec of cache_km.c there is a possible out of bounds write due to an integer overflow This could lead to local escalation of privilege in the kernel with no additional execution privileges needed User interaction is not needed for exploitation","","","","CWE-190","CWE-190 Integer Overflow or Wraparound","256"
"CVE-2024-23697","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-09T20:44:56.746Z","In RGXCreateHWRTData_aux of there is a possible arbitrary code execution due to a use after free This could lead to local escalation of privilege in the kernel with no additional execution privileges needed User interaction is not needed for exploitation","","","","CWE-416","CWE-416 Use After Free","254"
"CVE-2024-23713","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-08T15:59:15.893Z","In migrateNotificationFilter of NotificationManagerService.java there is a possible failure to persist notifications settings due to improper input validation This could lead to local escalation of privilege with no additional execution privileges needed User interaction is not needed for exploitation","","","","CWE-269","CWE-269 Improper Privilege Management","302"
"CVE-2024-23528","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T19:31:13.450Z","An out-of-bounds read vulnerability in WLAvalancheService component of Ivanti Avalanche before in certain conditions can allow an unauthenticated remote attacker to read sensitive information in memory","","","","CWE-125","CWE-125 Out-of-bounds Read","201"
"CVE-2024-23580","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-29T15:11:03.886Z","HCL DRYiCE Optibot Reset Station is impacted by insecure encryption of One-Time Passwords OTPs This could allow an attacker with access to the database to recover some or all encrypted values","","","","CWE-326","CWE-326 Inadequate Encryption Strength","191"
"CVE-2024-23078","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-12T16:01:49.181Z","JGraphT Core was discovered to contain a NullPointerException via the component org.jgrapht.alg.util.ToleranceDoubleComparator::compare(Double Double NOTE this is disputed by multiple third parties who believe there was not reasonable evidence to determine the existence of a vulnerability The submission may have been based on a tool that is not sufficiently robust for vulnerability identification","","","","CWE-476","CWE-476 NULL Pointer Dereference","399"
"CVE-2024-23271","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T18:04:20.707Z","A logic issue was addressed with improved checks This issue is fixed in iOS and iPadOS Safari tvOS macOS Sonoma watchOS A malicious website may cause unexpected cross-origin behavior","","","","CWE-284","CWE-284 Improper Access Control","182"
"CVE-2024-23529","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-20T03:07:15.149Z","An out-of-bounds read vulnerability in WLAvalancheService component of Ivanti Avalanche before in certain conditions can allow an unauthenticated remote attacker to read sensitive information in memory","","","","CWE-125","CWE-125 Out-of-bounds Read","201"
"CVE-2024-23708","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-09T12:42:52.341Z","In multiple functions of NotificationManagerService.java there is a possible way to not show a toast message when a clipboard message has been accessed This could lead to local escalation of privilege with no additional execution privileges needed User interaction is not needed for exploitation","","","","CWE-451","CWE-451 User Interface (UI) Misrepresentation of Critical Information","295"
"CVE-2024-23706","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-09T12:57:03.458Z","In multiple locations there is a possible bypass of health data permissions due to an improper input validation This could lead to local escalation of privilege with no additional execution privileges needed User interaction is not needed for exploitation","","","","CWE-20","CWE-20 Improper Input Validation","255"
